OMEC;Oxigenación con membrana extracorpórea;;;;;;;;;;
OMS;Organización mundial de la salud;Otitis media serosa;Otitis media supurada;;;;;;;;
OMT;Organización mundial de trasplantes;Otras medidas terapéuticas;;;;;;;;;
ON;Obstrucción nasal;Osteonecrosis;Óxido nítrico;;;;;;;;
ONACF;Osteonecrosis aséptica de cabeza femoral;;;;;;;;;;
ONAV;Osteonecrosis avascular;;;;;;;;;;
ONC;Oncogén;Oncología médica ;;;;;;;;;
ONCF;Osteonecrosis de cabeza femoral;;;;;;;;;;
ONG;Oído, nariz y garganta;Organización no gubernamental;;;;;;;;;
ONR;Oncología radioterápica ;Orden de no reanimar;;;;;;;;;
ONT;Organización Nacional de Trasplantes;;;;;;;;;;
OO;Ooforectomizada;Osteoma osteoide;;;;;;;;;
OP;Occipitopubiana;Osteoporosis;Ostium primun;;;;;;;;
OPD;Oblicua posterior derecha;;;;;;;;;;
OPI;Oblicua posterior izquierda;;;;;;;;;;
OPU;Obstrucción pieloureteral;;;;;;;;;;
OR;Razón de azar;Quirófano;;;;;;;;;
ORL;Otorrinolaringología ;Otorrinolaringólogo;;;;;;;;;
OS;Occipitosacra, posición fetal;Ostium secundum;;;;;;;;;
OTC;Medicamentos de venta sin receta;;;;;;;;;;
OTD;Occipitotransversa derecha, posición fetal;Dosis orgánica tolerable;Oxigenoterapia domiciliaria;;;;;;;;
OTSVD;Obstrucción del tracto de salida del ventrículo derecho;;;;;;;;;;
OTSVI;Obstrucción del tracto de salida del ventrículo izquierdo;;;;;;;;;;
OU;Observación de urgencias ;;;;;;;;;;
OU;Ambos Ojos;;;;;;;;;;
OUPU;Obstrucción de la unión pieloureteral;;;;;;;;;;
OV;Oculovestibular;Órdenes verbales;Osteomielitis vertebral;Ovario;;;;;;;
OVA;Obstrucción de la vía aérea;;;;;;;;;;
OVCR;Obstrucción de la vena central de la retina;;;;;;;;;;
OVLB;Obstrucción de la vía lagrimal baja;;;;;;;;;;
OVODON;Embarazo con ovocitos donados;;;;;;;;;;
OVRS;Obstrucción de las vías respiratorias superiores;;;;;;;;;;
P;Cisplatino;Onda del electrocardiograma de la despolarización de la aurícula;Percentil;Post;Prevalencia;Proteína;Pulso;Símbolo químico del fósforo;;;
p;Brazo corto del cromosoma;Plasma;Protón;;;;;;;;
PA;Pancreatitis aguda;Poliartritis;Posteroanterior;Presión alveolar;Presión arterial;Presión parcial alveolar;Pseudomona Aeruginosa;;;;
Pa;Símbolo del pascal, unidad de presión;Presión parcial en sangre arterial;Símbolo químico del protactinio;;;;;;;;
PAA;Punción aspirativa con aguja;;;;;;;;;;
PAAF;Punción aspirativa con aguja fina;;;;;;;;;;
PAAG;Punción aspiración con aguja gruesa;;;;;;;;;;
PAB;Pancreatitis aguda biliar;Punción aspirativa biópsica;;;;;;;;;
PABA;Ácido para-aminobenzóico;;;;;;;;;;
PAC;Puente aortocoronario;Puesto de atención continuada;Cisplatino, adriamicina y ciclofosfamida;;;;;;;;
PACS;Archivo de imágenes y almacenamiento en ordenadores;;;;;;;;;;
PAEG;Peso adecuado para la edad gestacional;;;;;;;;;;
PAEG;Peso adecuado para la edad gestacional;;;;;;;;;;
PAF;Factor activador de plaquetas;Punción con aguja fina;;;;;;;;;
PAG;Peso adecuado para la edad gestacional;;;;;;;;;;
PAH;Paraminohipurato;;;;;;;;;;
PAI;Inhibidor del activador del fibrinógeno;Presión de la aurícula izquierda;;;;;;;;;
PAK;Trasplante de páncreas tras riñón;;;;;;;;;;
PAMO;Punción aspirativa de médula ósea;;;;;;;;;;
PAN;Panarteritis nudosa;Periarteritis nudosa;Poliarteritis nudosa;;;;;;;;
PANSS;Escala para el síndrome positivo y negativo de la esquizofrenia;;;;;;;;;;
PAO;Pico de máxima secreción ácida;;;;;;;;;;
PaO2;Presión parcial de O2;;;;;;;;;;
PAO2;Presión alveolar de O2;;;;;;;;;;
PAP;Papaverina;Periodo activo de parto;Presión de arteria pulmonar;Fosfatasa ácida prostática;;;;;;;
PAPPS;Programa de actividades preventivas y de promoción de la salud;;;;;;;;;;
PAPs;Presión arterial pulmonar sistólica;;;;;;;;;;
PAS;Ácido paraaminosalicílico;Ácido peryódico de Schiff;Presión arterial sistémica;Presión arterial sistólica;;;;;;;
PAT;Punción aspiratoria transtorácica;;;;;;;;;;
PBA;Pancreatitis biliar aguda;Punción biopsia aspirativa;;;;;;;;;
PBD;Partes blandas desfavorables;Prueba broncodilatadora;;;;;;;;;
PBE;Peritonitis bacteriana espontánea;Punción biopsia esplénica;;;;;;;;;
PBEG;Peso bajo para la edad gestacional;;;;;;;;;;
PBG;Peso bajo para la edad gestacional;Porfobilinógeno;Punción biopsia ganglionar;;;;;;;;
PBH;Punción biopsia hepática;;;;;;;;;;
PBI;Yodo ligado a proteínas;;;;;;;;;;
PBP;Proteína ligada a la penicilina;;;;;;;;;;
PBPs;Proteínas fijadoras de penicilina;;;;;;;;;;
PBR;Punción biopsia renal;;;;;;;;;;
PBS;Suspensión salina tamponada con fosfato al 20%;;;;;;;;;;
PC;Pancreatitis crónica;Parálisis cerebral;Pares craneales;Pérdida de conocimiento;Perímetro cefálico;Perímetro craneal;Postcirugía;Postconización;Proteína C;;
PC I;Par craneal I o nervio olfatorio;;;;;;;;;;
PC II;Par craneal II o nervio óptico;;;;;;;;;;
PC III;Par craneal III o nervio motor ocular común;;;;;;;;;;
PC IV;Par craneal IV o nervio patético;;;;;;;;;;
PC IX;Par craneal IX o nervio glosofaríngeo;;;;;;;;;;
PC V;Par craneal V o nervio trigémino;;;;;;;;;;
PC VI;Par craneal VI o nervio motor ocular externo;;;;;;;;;;
PC VII;Par craneal VII o nervio facial;;;;;;;;;;
PC VIII;Par craneal VIII o nervio cocleovestibular;;;;;;;;;;
PC X;Par craneal X o nervio neumogástrico o vago;;;;;;;;;;
PC XI;Par craneal XI o nervio espinal o accesorio;;;;;;;;;;
PC XII;Par craneal XII o nervio hipogloso;;;;;;;;;;
PCA;Pancreatitis crónica alcohólica;Analgesia controlada por el paciente;Persistencia del conducto arterioso. Es lo mismo que Ductus o Ductus Persistente. Se trata de una arteria normal en el feto que debe cerrarse tras el parto pero, si no lo hace, constituye una anomalía congénita;Proteína C activada;;;;;;;
PCAA;Antígeno asociado al carcinoma de páncreas;;;;;;;;;;
PCD;Pirofosfato cálcico dihidratado;;;;;;;;;;
PCG;Puntuación de coma de Glasgow;;;;;;;;;;
PCI;Parálisis cerebral infantil;Intervención coronaria percutánea;Peso corporal ideal;;;;;;;;
PCO2;Presión parcial de CO2;Presión parcial de carbónico;;;;;;;;;
PCP;Píldora de la paz;polvo de ángel ;fenciclidina;Presión capilar pulmonar;;;;;;;
PCR;Parada cardiorrespiratoria;Reacción en cadena de la polimerasa;Proteína C reactiva;;;;;;;;
PCT;Peso corporal total;Plasmocitoma;Porfiria cutánea tardía;;;;;;;;
PCTF;Porfiria cutánea tardía familiar;;;;;;;;;;
PCU;Prolapso de cordón umbilical;;;;;;;;;;
PCV;Parálisis de cuerdas vocales;Policitemia vera;;;;;;;;;
PDA;Conducto arterioso persistente;;;;;;;;;;
PDAP;Presión diastólica de arteria pulmonar;;;;;;;;;;
PDE;Fosfodiesterasas;;;;;;;;;;
PDF;Productos de degradación del fibrinógeno;;;;;;;;;;
PDGF;Factor de crecimiento derivado de las plaquetas;;;;;;;;;;
PDN;Prednisona;;;;;;;;;;
PDPCM;Programa de detección precoz de cáncer de mama;;;;;;;;;;
PDS;Paciente en decúbito supino;;;;;;;;;;
PDW;Banda de distribución de plaquetas;;;;;;;;;;
PDx;Pruebas diagnósticas;;;;;;;;;;
PE;Parto espontáneo;Potenciales evocados;Presión espiratoria;Prueba de esfuerzo ;;;;;;;
PEA;Potencial evocado auditivo;;;;;;;;;;
PEAT;Potenciales evocados auditivos del tronco encefálico;;;;;;;;;;
PEATC;Potenciales evocados auditivos del tronco cerebral;;;;;;;;;;
PEATE;Potenciales evocados auditivos del tronco encefálico;;;;;;;;;;
PECP;Presión de enclavamiento capilar pulmonar;;;;;;;;;;
PED;Pediatría ;;;;;;;;;;
PEDN;Pediatría neonatal;;;;;;;;;;
PEEG;Peso elevado para la edad gestacional;;;;;;;;;;
PEEP;Presión positiva al final de la espiración;;;;;;;;;;
PEF;Pico máximo de flujo espiratorio;;;;;;;;;;
PEFV;Volumen de flujo espiratorio parcial;;;;;;;;;;
PEG;Peso elevado para la edad gestacional;;;;;;;;;;
PEG;Pequeño para la edad gestacional;Peso elevado para la edad gestacional;Polietilenglicol;Pirógeno endógeno;;;;;;;
PEH;Periartritis escapulohumeral;;;;;;;;;;
PEPS;Potencial excitador postsináptico;;;;;;;;;;
PERL;Pupilas isocóricas y reactivas a la luz;;;;;;;;;;
PERLA;Pupilas isocóricas y reactivas a la luz y a la acomodación;;;;;;;;;;
PERLAs;Pupilas isocóricas y reactivas a la luz y a la acomodación;;;;;;;;;;
PERLs;Pupilas isocóricas y reactivas a la luz;;;;;;;;;;
PERRL;Pupilas isocóricas y reactivas a la luz;;;;;;;;;;
PERRLs;Pupilas isocóricas y reactivas a la luz;;;;;;;;;;
PES;Potenciales evocados somatosensitivos;;;;;;;;;;
PESS;Potenciales evocados somatosensitivos;;;;;;;;;;
PET;Tomografía por emisión de positrones;;;;;;;;;;
PET-FDG;Tomografía por emisión de positrones con fluorodeoxyglocosis 18;;;;;;;;;;
PETHEMA;Programa para el estudio de la terapéutica de las hemopatías malignas;;;;;;;;;;
PEV;Pielografía endovenosa;Potencial evocado visual;Poliposis familiar de colon;;;;;;;;
PF;Punto de fusión;;;;;;;;;;
PFA;Analizador de función plaquetaria;;;;;;;;;;
PFC;Plasma fresco congelado;Poliposis familiar de colon;;;;;;;;;
PFCL;Perfluorocarbono líquido;;;;;;;;;;
PFGE;Elecroforesis en gel de campos pulsantes;;;;;;;;;;
PFH;Prueba de función hepática;;;;;;;;;;
PFK;Fosfofructocinasa;;;;;;;;;;
PFP;Parálisis facial periférica;;;;;;;;;;
PFR;Prueba de la función renal;Pruebas funcionales respiratorias;;;;;;;;;
pg;Picogramo;;;;;;;;;;
PG;Prostaglandina;;;;;;;;;;
PGA;Prostaglandina A;;;;;;;;;;
PGB;Penicilina G benzatina;Prostaglandina B;;;;;;;;;
PGC;Prostaglandina C;;;;;;;;;;
PGD;Prostaglandina D;;;;;;;;;;
PGE;Prostaglandina E;;;;;;;;;;
PGF;Prostaglandina F;;;;;;;;;;
PGH;Prostaglandina H;;;;;;;;;;
PGI;Prostaglandina I;;;;;;;;;;
PGP;Parálisis general progresiva;;;;;;;;;;
PH;Paciente hipertenso;Progenitores hematopoyéticos;;;;;;;;;
PHA;Técnica de hemaglutinación pasiva;;;;;;;;;;
PHI;Fosfoexosa isomerasa;;;;;;;;;;
PI;Párpado inferior;Parto inmaduro;Periodo de incubación;Presión inspiratoria;Presión intracraneana;;;;;;
PIC;Petición interconsulta;Presión intracraneal;Factor inhibidor de la prolactina;"Número de identi-
ficación personal";;;;;;;
PICA;Arteria cerebelosa posteroinferior;;;;;;;;;;
PICC;Inserción periférica de catéter central;;;;;;;;;;
PICCO;Pulse Contour Cardiac Output;;;;;;;;;;
PIF;Pico de flujo inspiratorio;Factor inhibidor de la prolactina;;;;;;;;;
PIN;Neoplasia intraepitelial de pene;Número de identificación personal;;;;;;;;;
PIN III;Neoplasia intraepitelial prostática;;;;;;;;;;
PIO;Pérdida involuntaria de orina;Presión intraocular;;;;;;;;;
PIOD;Párpado inferior de ojo derecho;;;;;;;;;;
PIOI;Párpado inferior de ojo izquierdo;;;;;;;;;;
PIPIDA;npisopropilacetaniliodoiminodiacetico;;;;;;;;;;
PIRRLA;Pupilas, Iguales, Redondas, Reactivas a la Luz, Acomodación;;;;;;;;;;
PIV;Pielografía intravenosa;;;;;;;;;;
PIVKA;Protrombina inducida por ausencia de vitamina K;;;;;;;;;;
PJ;Peutz-Jeghers, síndrome;;;;;;;;;;
PK;Piruvatocinasa;Piruvato-quinasa;Precipitados queráticos;;;;;;;;
PL;Posterolateral ;Postlegrado;Punción lumbar;Percepción de luz;;;;;;;
PLI;Punto lagrimal inferior;;;;;;;;;;
PLP;Punción lavado peritoneal;;;;;;;;;;
PM;Marcapasos;Peso molecular;Pequeño mal;Polimiositis;"Después de
Muerto";Psicomotor;"Pulsaciones por
Minuto";;;;
PMD;Psicosis maniacodepresiva;;;;;;;;;;
PMM;Plan de mantenimiento con metadona;;;;;;;;;;
PMN;Polimorfonuclear;;;;;;;;;;
PMO;Progenitores de médula ósea;Punción de médula ósea;;;;;;;;;
Pmp;Por millón de población;;;;;;;;;;
PMR;Polimialgia reumática;;;;;;;;;;
PN;Pancreatitis necrosante;Peso al nacer;Pielonefritis;;;;;;;;
PNA;Pielonefritis aguda;;;;;;;;;;
PNC;Penicilina;Pielonefritis crónica;;;;;;;;;
PND;Polineuropatía diabética;;;;;;;;;;
PNET;Tumor neuroectodérmico periférico;;;;;;;;;;
PNG;Penicilina G;;;;;;;;;;
PNI;Presión neumática intermitente;;;;;;;;;;
PNP;Polineuropatía;Purina-nucleótido fosforilasa;Purinnucleótido fosforilasa;;;;;;;;
PO;Pérdida ósea;Presión osmótica;Postoperatorio;;;;;;;;
POEMS;Polineuropatía, organomegalia, endocrinopatía, niveles elevados de proteína M y alteraciones cutáneas, síndrome;;;;;;;;;;
POTG;Prueba oral de tolerancia a la glucosa;;;;;;;;;;
PP;Pie plano;Placenta previa;Polineuropatía progresiva;Proteínas plasmáticas;Protoporfirina;Pulso palplable;Pulso paradójico;Pulso pedio;Punción pleural;Pirofosfato;
pp;Papilla;Presión positiva;;;;;;;;;
PPC;Presión de perfusión cerebral;Punto Próximo de Convergencia;;;;;;;;;
PPCA;Presión positiva continua en la vía aérea;;;;;;;;;;
PPCVA;Presión positiva continua en la vía aérea;;;;;;;;;;
PPD;Derivado proteico purificado;;;;;;;;;;
PPE;Presión positiva espiratoria;;;;;;;;;;
PPF;Factor preventivo de la pelagra;;;;;;;;;;
PPH;Procedimiento para hemorroides prolapsadas;;;;;;;;;;
PPL;Puñopercusión lumbar;Punción pleural;;;;;;;;;
Ppl ;Percepción y proyección luminosa;;;;;;;;;;
ppm;Partes por millón;Pulsaciones por minuto;;;;;;;;;
PPN;Puñopercusión negativa;;;;;;;;;;
PPP;Pulso pedio palpable ;Puñopercusión positiva;Pulso pedio presente;;;;;;;;
PPR;Presión de perfusión renal;Puñopercusión renal;;;;;;;;;
PPRB;Puñopercusión renal bilateral;;;;;;;;;;
PPRD;Puñopercusión renal derecha;;;;;;;;;;
PPRI;Puñopercusión renal izquierda;;;;;;;;;;
PPT;Pielostomía percutánea transitoria;;;;;;;;;;
PPV;Presión de pérdida vesical;Porcentaje de población vacunada;"Ventilación con
presión positiva";;;;;;;;
PQ;Parte del trazado del ECG que representa la conducción auriculoventricular;Plaquetas;Poliquimioterapia;Poliquistosis;;;;;;;
PQM;Poliquimioterapia;;;;;;;;;;
PQR;Poliquistosis renal;;;;;;;;;;
PQRAD;Poliquistosis renal autosómica dominante;;;;;;;;;;
PQT;Poliquimioterapia;;;;;;;;;;
PR;Parte del trazado del ECG entre la onda P y el inicio del QRS del electrocardiograma y que representa la conducción auriculoventricular;Poliquistosis renal;;;;;;;;;
PRE;Pancreatografía retrógrada endoscópica;;;;;;;;;;
PRF;Factor liberador de prolactina;;;;;;;;;;
PRL;Plasma rico en leucocitos;Prolactina;;;;;;;;;
PRN;Peso del recién nacido;;;;;;;;;;
PRPP;Fosforribosil pirofosfato;;;;;;;;;;
PRT;Periodo refractario total;Prótesis de rodilla total;;;;;;;;;
PS;Párpado superior;Proteína S;;;;;;;;;
PSA;Antígeno protático específico;;;;;;;;;;
PSCU;Progenitores de sangre de cordón umbilical;;;;;;;;;;
PSE;Present State Examination;;;;;;;;;;
PSG;Polisomnografía;;;;;;;;;;
PSH;Púrpura de Schönlein-Henoch;;;;;;;;;;
PSI;Índice de gravedad de pacientes;;;;;;;;;;
PSOD;Párpado superior de ojo derecho;;;;;;;;;;
PSOI;Párpado superior de ojo izquierdo;;;;;;;;;;
PSP;Progenitores de sangre periférica;;;;;;;;;;
PsPs;Pulsos palpables;Pulsos pedios;;;;;;;;;
PsPsPs;Pulsos pedios palpables;;;;;;;;;;
PSQ;Psiquiatría;;;;;;;;;;
PSVD;Presión sistólica ventricular derecha;;;;;;;;;;
PSVI;Presión sistólica ventricular izquierda;;;;;;;;;;
PT;Paratiroides;Periodo de transmisibilidad;Pretérmino;Proteínas totales;Protrombina;Púrpura trombopénica;;;;;
PTA;Angioplastia transluminal percutánea;"Antecedente tromboplastínico del
plasma o Factor XI de la coagulación";Púrpura trombocitopénica autoinmune;Trasplante aislado de páncreas;;;;;;;
PTC;Colangiografía transhepática percutánea;Componente tromboplastínico del plasma;Prótesis total de cadera;;;;;;;;
PTCA;Angioplastia coronaria transluminal percutánea;;;;;;;;;;
PTD;Presión telediastólica;;;;;;;;;;
PTE;Partícula transportadora de electrones;;;;;;;;;;
PTFE;Politetrafluoroetileno;;;;;;;;;;
PTG;Proteinograma;Prueba de tolerancia a la glucosa;;;;;;;;;
PTGO;Prueba de tolerancia a la glucosa oral;;;;;;;;;;
PTH;Hormona paratiroidea o parathormona;;;;;;;;;;
PTHi;Prueba de PTH intacta;;;;;;;;;;
PTI;Peso teórico ideal;Prueba de tolerancia a la insulina;Púrpura trombocitopénica idiopática;Púrpura trombocitopénica inmunológica;;;;;;;
PTOG;Prueba de tolerancia oral a la glucosa;;;;;;;;;;
PTR;Prostatectomía radical;Prótesis total de rodilla;;;;;;;;;
PTS;Pacientes;Puntuación de traumatismo pediátrico;;;;;;;;;
PTT;Punción transtraqueal;Púrpura trombótica trombocitopénica;;;;;;;;;
PU;Puerta de urgencias;;;;;;;;;;
PUFA;Ácidos grasos polinsaturados;;;;;;;;;;
PV;Policitemia vera;Postvulvectomía;Presión venosa;Punto de vista;;;;;;;
PVC;Cloruro de polivinilo;Presión venosa central;;;;;;;;;
PVE;Parto vaginal espontáneo;Potenciales visuales evocados;;Pulso venoso espontáneo, en las pruebas de fondo de ojo;;;;;;;
PVI;Parto vaginal instrumental;Presión de ventrículo izquierdo;;;;;;;;;
PVM;Prolapso de la válvula mitral;;;;;;;;;;
PVP;Polivinilpirrolidona PVR;Proliferación vitreorretiniana ;;Retinopatía vítrea proliferativa;;;;;;;
PVY;Presión venosa yugular;Pulso venoso yugular;;;;;;;;;
Pw;Presión capilar pulmonar;;;;;;;;;;
PXF;Pseudoexfoliación;;;;;;;;;;
PyD;Parametrio y Douglas;;;;;;;;;;
Q;Flujo sanguíneo ;Parte inicial del complejo QRS del electrocardiograma;Quimioterapia;Quiste;Farmacocinética;;;;;;
QB;Quiste broncógeno;;;;;;;;;;
QC;Control de calidad;Queratoconjuntivitis;Quimioterapia complementaria;;;;;;;;
QCA;Angiografía coronaria cuantitativa;;;;;;;;;;
QCO;Quirúrgico;;;;;;;;;;
QCS;Queratoconjuntivitis Seca/Sicca;;;;;;;;;;
QLS;Queratoconjuntivitis Límbica Superior;;;;;;;;;;
QM;Quilomicrones;Quiste meniscal;;;;;;;;;
QMT;Quimioterapia;;;;;;;;;;
QO2;Aporte de oxígeno a los tejidos;;;;;;;;;;
QOA;Quiste óseo aneurismático;;;;;;;;;;
QP;Quimioprofilaxis;Quiste pancreático;Quiste pulmonar;;;;;;;;
Qp;Flujo pulmonar;;;;;;;;;;
Qp/Qs;Relación entre el flujo pulmonar y el sistémico;;;;;;;;;;
QPS;Queratitis Punteada Superficial;;;;;;;;;;
QR;Quimiorradioterapia;;;;;;;;;;
QRS;Quiste renal simple;Parte del trazado del electrocardiograma que representa la despolarización ventricular;;;;;;;;;
QRT;Quimiorradioterapia;;;;;;;;;;
Qs;Flujo sistémico;;;;;;;;;;
QSC;Quiste sacrocoxígeo;;;;;;;;;;
QT;Distancia entre la onda Q y la T en el ECG;Quimioterapia;Quimioterapia Complementaria;;;;;;;;
Qt;Gasto cardiaco;;;;;;;;;;
QT-RT;Quimiorradioterapia;;;;;;;;;;
QTc;Intervalo QT corregido;;;;;;;;;;
QTL;Intervalo QT largo;;;;;;;;;;
QTP;Quimioterapia;;;;;;;;;;
R;Radioterapia;Remisión;Renal;Resistente;Respiración;Riñón;Roentgen;;;;
r-TPA;Activador tisular del plasminógeno recombinante;;;;;;;;;;
R1;Primer tono cardiaco;Residente de primer año;;;;;;;;;
R2;Residente de segundo año;Segundo tono cardiaco;;;;;;;;;
R3;Residente de tercer año;Tercer tono cardiaco;;;;;;;;;
R4;Cuarto tono cardiaco;;;;;;;;;;
RA;Rechazo agudo;Regurgitación aórtica;Reproducción asistida;;;;;;;;
RAB;Resección anterior baja de recto;;;;;;;;;;
RABA;Rotura artificial de la bolsa de las aguas;;;;;;;;;;
RAD;Radiología;Reacción adversa a los medicamentos;;;;;;;;;
RAE;Rinitis alérgica estacional;;;;;;;;;;
RAM;Reacción adversa a medicamento;;;;;;;;;;
RAO;Retención aguda de orina;;;;;;;;;;
RAP;Resección abdominoperineal;Rinitis alérgica perenne;;;;;;;;;
RAS;Radiografía de abdomen simple;;;;;;;;;;
RAST;Prueba de radioalergosorbencia;;;;;;;;;;
RBA;Revisión bajo anestesia;;;;;;;;;;
RBE;Eficacia biológica relativa;;;;;;;;;;
RC;Remisión completa;Reserva coronaria;Refracción Ciclopéjica;;;;;;;;
RC1;Primera remisión completa;;;;;;;;;;
RC2;Segunda remisión completa;;;;;;;;;;
RCCL;Radiografía de columna cervical lateral;;;;;;;;;;
RCD;Radiografía de columna dorsal;Reborde costal derecho;Reserva coronaria distólica;Relación Copa/Disco, en las pruebas de fondo de ojo;;;;;;;
RCI;Reborde costal izquierdo;;;;;;;;;;
RCIU;Retraso del crecimiento intrauterino;;;;;;;;;;
RCL;Radiografía de columna lumbar;;;;;;;;;;
RCP;Reacción en cadena de la polimerasa;Reflejo cutáneo-plantar;Registro de casos psiquiátricos;Responsabilidad civil profesional;Resucitación cardiopulmonar;Reanimación cardiopulomnar;;;;;
RCT;Prueba de RaceCoombs;Ensayos aleatorizados y controlados;;;;;;;;;
RCTG;Registro cardiotocográfico;;;;;;;;;;
RCTP;Revascularización coronaria transluminal percutánea;;;;;;;;;;
RD;Retinopatía diabética;Riñón derecho;;;;;;;;;
RD;Retinopatía Diabética;;;;;;;;;;
RDF;Radiofrecuencia;;;;;;;;;;
RDNP;Retinopatía diabética no proliferativa;;;;;;;;;;
RDP;Retinopatía diabética proliferativa;;;;;;;;;;
RDS;Síndrome de distrés respiratorio;;;;;;;;;;
RDT;Radioterapia;;;;;;;;;;
RDW;Banda de distribución de hematíes;;;;;;;;;;
RE;Receptor estrogénico;Recomendaciones especiales;Recto externo;Reflujo esofágico;;;;;;;
REBA;Rotura espontánea de la bolsa de las aguas;;;;;;;;;;
REC;Recaída;Recidiva;;;;;;;;;
REDMO;Registro español de donantes de médula ósea;;;;;;;;;;
REG;Regular estado general;;;;;;;;;;
REH;Rehabilitación ;;;;;;;;;;
REL;Retículo endoplásmico liso;;;;;;;;;;
REM;Radiaciones electromagnéticas;"Movimiento ocular
Rápido";Rotura espontánea de membranas;;;;;;;;
REP;Relación Excavación/Papila en las pruebas de fondo de ojo;;;;;;;;;;
RER;Retículo endoplásmico rugoso;;;;;;;;;;
RESCUE;Registro sanitario de códigos útiles para emergencias;;;;;;;;;;
REU;Reumatología ;;;;;;;;;;
REVA;Reparación del músculo elevador por vía anterior;;;;;;;;;;
RF;Radiofrecuencia;"Recuento de
hematíes, leucocitos y plaquetas y
Fórmula leucocitaria";Reflejo foveolar;;;;;;;;
RFC;Reacción de fijación de complemento;Reserva de flujo coronario;;;;;;;;;
RFLP;Polimorfismo en la longitud de los fragmentos de restricción o polimorfismo del DNA;;;;;;;;;;
RG;Recomendaciones generales;;;;;;;;;;
RGE;Reflujo gastroesofágico;;;;;;;;;;
RH;Receptores hormonales;;;;;;;;;;
RHA;Rechazo hiperagudo;Ruidos hidroaéreos;;;;;;;;;
RHB;Rehabilitación ;;;;;;;;;;
rHu-EPO;Eritropoyetina humana recombinante;;;;;;;;;;
RI;Radiaciones ionizantes;Recto interno;Resistencia a la insulina;Respuesta inmune;Riñón izquierdo;;;;;;
RIA;Radioinmunoanálisis;;;;;;;;;;
RIE;Radioinmunoensayo;;;;;;;;;;
RIHSA;Seroalbúmina humana radioyodada;;;;;;;;;;
RIL;Reacción injerto contra leucemia;;;;;;;;;;
RIND;Déficit neurológico isquémico reversible;;;;;;;;;;
RIO;Radioterapia intraoperatoria;;;;;;;;;;
RIP;Radioinmunoprecipitación;Descanse en paz;;;;;;;;;
RIST;Prueba de radioinmunosorbencia;;;;;;;;;;
RITP;Registro Internacional de Trasplante Pancreático;;;;;;;;;;
RIVA;Ritmo idioventricular acelerado;;;;;;;;;;
RIVD;Relajación isovolumétrica diastólica;;;;;;;;;;
RKIP;Proteína del inhibidor de la Raf cinasa;;;;;;;;;;
RLX;Recesivo ligado al cromosoma X;;;;;;;;;;
RM;Regurgitación mitral;Resonancia magnética;;;;;;;;;
RMN;Resonancia magnética nuclear;;;;;;;;;;
RMO;Retirada de material de osteosíntesis;;;;;;;;;;
RN;Recién nacido;la edad gestacional al nacer y la adecuación del peso al nacer con la edad gestacional;;;;;;;;;
RN PEG;Recién nacido pequeño para la edad gestacional;;;;;;;;;;
RNA;Ácido ribonucleico;;;;;;;;;;
RNAT;Recién nacido a término;;;;;;;;;;
RNAT PAEG;Recién nacido a término con peso adecuado para la edad gestacional;;;;;;;;;;
RNBP;Recién nacido de bajo peso;;;;;;;;;;
RNM;Resonancia nuclear magnética;;;;;;;;;;
RNMP;Resonancia nuclear magnética con fósforo;;;;;;;;;;
RNP;Recién nacido patológico;Recién nacido pretérmino;Ribonucleoproteína;Recien nacido prematuro;;;;;;;
RNP APEG;Recién nacido pretérmino con adecuado peso para la edad gestacional;;;;;;;;;;
RNP BPEG;Recién nacido pretérmino con bajo peso para la edad gestacional;;;;;;;;;;
RNS;Recién nacido sano;;;;;;;;;;
RNT;Recién nacido a término;;;;;;;;;;
RNT AEG;Recién nacido a término con peso adecuado para la edad gestacional;;;;;;;;;;
RNT APEG;Recién nacido a término con adecuado peso para la edad gestacional;;;;;;;;;;
RNT BPEG;Recién nacido a término con bajo peso para la edad gestacional;;;;;;;;;;
RNT GEG;Recién nacido a término grande para la edad gestacional;;;;;;;;;;
RNT PAEG;"Recién nacido a
término con peso adecuado para la
edad gestacional";;;;;;;;;;
RNT PAEG;Recién nacido a término con peso adecuado para la edad gestacional;;;;;;;;;;
RNT PBEG;"Recién nacido a
término con peso bajo para la edad
Gestacional";;;;;;;;;;
RNT PBG;Recién nacido a término con peso bajo para la edad gestacional;;;;;;;;;;
RNT PEEG;"Recién nacido a
término con peso elevado para la
edad gestacional";;;;;;;;;;
RNT PEG;Recién nacido a término pequeño para la edad gestacional;;;;;;;;;;
RNV;Recién nacido vivo;;;;;;;;;;
RO;Rastreo óseo;;;;;;;;;;
ROC;Reflejo oculocefálico;;;;;;;;;;
ROP;Retinopatía oftálmica del prematuro;;;;;;;;;;
ROT;Reflejo osteotendinoso;;;;;;;;;;
ROV;Reflejo oculovestibular;;;;;;;;;;
RP;Remisión parcial;Resistencia pulmonar;Retroperitoneal;Retinosis pigmentaria;;;;;;;
RPA;Reumatismo poliarticular agudo;;;;;;;;;;
RPAP;Radiografía de pelvis anteroposterior;;;;;;;;;;
RPB;Rotura prematura de bolsas;;;;;;;;;;
RPBF;Riesgo de pérdida de bienestar fetal;;;;;;;;;;
RPM;Ruptura prematura de membranas;Revoluciones por minuto;;;;;;;;;
rpm;Respiraciones por minuto;Revoluciones por minuto;;;;;;;;;
RPMP;Ruptura prematura de membranas pretérmino;;;;;;;;;;
